jt,k,z_um,Imax,power,theta_min,theta_max,dtheta_max,rrms,rmax,frac_rrms,frac_rmax,I_weighted_rrms,I_weighted_frac_rrms,converged
17,17,85.0,0.15327569842338562,0.9999789472203702,0.0,0.8245385885238647,0.039337754249572754,0.14014462613392079,1.4890500866595673,0.04407945020569653,0.4683483838044344,1.42408151547235,0.44791392992929546,True
17,18,90.0,0.15160807967185974,0.9999777466873638,0.0,0.8244004249572754,0.0391995906829834,0.14012983468306756,1.4820582815780412,0.0441385469865131,0.4668234944124122,1.416735825671454,0.4462480167075511,True
17,19,95.0,0.1486121118068695,0.9999765461543575,0.0,0.8241326212882996,0.03893178701400757,0.1400447940759927,1.470299205908148,0.04422512021478614,0.46430972005791443,1.404787783182745,0.44362169259792555,True
17,20,100.0,0.1444404423236847,0.9999754547607154,0.0,0.8237478733062744,0.03854703903198242,0.13989856727825303,1.4542949893627721,0.044333695566853924,0.46086441467676564,1.3889752764235606,0.44016467254001074,True
17,21,105.0,0.1393006294965744,0.9999743633670732,0.0,0.8232634663581848,0.03806263208389282,0.1397012215269084,1.4370325558803252,0.04445747876214818,0.45731056346747534,1.3703525312892038,0.43609080787250865,True
17,22,110.0,0.13344107568264008,0.9999732719734311,0.0,0.8227003812789917,0.03749954700469971,0.1394644296166967,1.4165421912962728,0.044589447944290074,0.45289565571158286,1.349879989816707,0.43158247377053677,True
17,23,115.0,0.12713497877120972,0.9999719623010606,0.0,0.8220815658569336,0.0368807315826416,0.13920297200118456,1.3956227754542994,0.044723853962981376,0.44839293514723005,1.3287029700658788,0.42689259244335886,True
17,24,120.0,0.1206631064414978,0.9999708709074184,0.0,0.8214322328567505,0.036231398582458496,0.1389271047827719,1.3745831210464736,0.04485443012748312,0.4438021122933715,1.3077655419903826,0.42222918427658707,True
17,25,125.0,0.11429546028375626,0.9999697795137763,0.0,0.8207759857177734,0.035575151443481445,0.13865372975636897,1.354151200712323,0.044978568850045066,0.43927980243757314,1.288134277096238,0.41786424622172713,True
17,26,130.0,0.10827608406543732,0.9999684698414057,0.0,0.8201361298561096,0.03493529558181763,0.13839368775802113,1.3370479210176498,0.045093361528140495,0.43565560149186117,1.270567880725779,0.4139941475639314,True
17,27,135.0,0.10281108319759369,0.9999672693083994,0.0,0.8195337057113647,0.034332871437072754,0.1381585722632203,1.3228206653152874,0.045197768426958926,0.4327530396550908,1.255643356065629,0.41077637604837985,True
